Loading network for case 'demoVerbundnetz_SimulationNeu' from data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus...
Loading VICUS file: data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Parsed Simultaneity Spline: 63 points.
data/test_scenarios/complex/demoVerbundnetz_SimulationNeu.vicus
Found peak day: day 24 (hours 552-575) with peak=7400.0000
Force-selected profile: Residential_SingleFamily_HeatingLoad.tsv (peak day extraction, resampled to 96 steps)
Peak day profile plot saved to output/peak_day_profile.png
Created 692 consumers and 1594 relevant optimization edges.

--- Starting Optimization using Scheme 'v4' for demoVerbundnetz_SimulationNeu ---
Initial weighted error (using v4): 1580050.223118
Regularization target: 1.0000
  Iter 0: Obj=1580050.223118 (Fit: 1580050.223118, Reg: 0.000000) | LR: 0.000001
  Iter 200: Obj=21015.878089 (Fit: 21013.525456, Reg: 2.352633) | LR: 0.000046
  Iter 400: Obj=19769.469696 (Fit: 19766.800418, Reg: 2.669278) | LR: 0.000048
  Iter 600: Obj=19635.021952 (Fit: 19632.273872, Reg: 2.748081) | LR: 0.000049
  Iter 800: Obj=19582.853111 (Fit: 19580.059860, Reg: 2.793251) | LR: 0.000049
  Iter 1000: Obj=19564.499450 (Fit: 19561.683059, Reg: 2.816391) | LR: 0.000049
  Iter 1200: Obj=19556.749596 (Fit: 19553.919986, Reg: 2.829610) | LR: 0.000049
  Iter 1400: Obj=19551.603843 (Fit: 19548.763473, Reg: 2.840370) | LR: 0.000049
  Iter 1600: Obj=19548.285739 (Fit: 19545.438066, Reg: 2.847672) | LR: 0.000049
  Iter 1800: Obj=19546.035561 (Fit: 19543.182275, Reg: 2.853285) | LR: 0.000049
Final Error: 19544.263470

================================================================================
OPTIMIZATION RESULTS
================================================================================

OPTIMIZED EDGES (n_consumers > 1): 816 edges
--------------------------------------------------------------------------------
Edge ID              | n_e   | Target g(n)  | Achieved g   | Deviation 
7217->6860           | 2     | 0.9993       | 0.9992       | -0.0001   
6884->7535           | 2     | 0.9993       | 0.7889       | -0.2104   
6860->7153           | 2     | 0.9993       | 0.9992       | -0.0001   
5316->5675           | 2     | 0.9993       | 0.9990       | -0.0002   
7552->7651           | 2     | 0.9993       | 0.1448       | -0.8545   
7460->7073           | 2     | 0.9993       | 0.9993       | 0.0000    
7073->7211           | 2     | 0.9993       | 0.9993       | 0.0000    
7304->7513           | 2     | 0.9993       | 0.9983       | -0.0009   
7481->6811           | 2     | 0.9993       | 0.9993       | 0.0000    
7431->7522           | 2     | 0.9993       | 0.9996       | 0.0003    
6811->7525           | 2     | 0.9993       | 0.9993       | 0.0000    
7590->6846           | 2     | 0.9993       | 0.9993       | 0.0000    
6846->6845           | 2     | 0.9993       | 0.9993       | 0.0000    
6832->7425           | 2     | 0.9993       | 0.9971       | -0.0022   
6845->7621           | 2     | 0.9993       | 0.9993       | 0.0000    
7463->7322           | 2     | 0.9993       | 0.9987       | -0.0006   
7395->7670           | 2     | 0.9993       | 0.9991       | -0.0002   
7035->7826           | 2     | 0.9993       | 0.9938       | -0.0054   
7877->7990           | 2     | 0.9993       | 0.9990       | -0.0003   
7751->7015           | 2     | 0.9993       | 0.9994       | 0.0002    
7015->7014           | 2     | 0.9993       | 0.9994       | 0.0002    
7014->7833           | 2     | 0.9993       | 0.9994       | 0.0002    
7768->7906           | 2     | 0.9993       | 0.9992       | -0.0000   
7842->7700           | 2     | 0.9993       | 0.9972       | -0.0020   
7999->6950           | 2     | 0.9993       | 0.9991       | -0.0001   
6950->7754           | 2     | 0.9993       | 0.9991       | -0.0001   
7969->7045           | 2     | 0.9993       | 0.9993       | 0.0000    
7914->7854           | 2     | 0.9993       | 0.9993       | 0.0000    
7045->7044           | 2     | 0.9993       | 0.9993       | 0.0000    
6988->7866           | 2     | 0.9993       | 0.9712       | -0.0280   
6995->6996           | 2     | 0.9993       | 0.9993       | -0.0000   
7790->6970           | 2     | 0.9993       | 0.9993       | 0.0000    
6970->7817           | 2     | 0.9993       | 0.9993       | 0.0000    
--------------------------------------------------------------------------------
Mean |Deviation|: 0.0659
Max  |Deviation|: 0.9493
================================================================================

LEAF EDGES (n_consumers = 1): 778 edges
--------------------------------------------------------------------------------
These edges were NOT optimized. By definition:
  - Target simultaneity g(n) = 1.0
  - Achieved simultaneity = 1.0
  - Deviation = 0.0
================================================================================


================================================================================
DEVIATION ANALYSIS BY EDGE SIZE
================================================================================

Single consumer (not optimized):
  Count: 778
  Mean deviation: 0.0000
  Mean |deviation|: 0.0000
  Max |deviation|: 0.0000
  Std dev: 0.0000

Very small (2-10):
  Count: 353
  Mean deviation: -0.0649
  Mean |deviation|: 0.0653
  Max |deviation|: 0.9493
  Std dev: 0.1503

Small (11-50):
  Count: 266
  Mean deviation: -0.0947
  Mean |deviation|: 0.0962
  Max |deviation|: 0.3807
  Std dev: 0.0955

Medium (51-100):
  Count: 57
  Mean deviation: -0.0354
  Mean |deviation|: 0.0449
  Max |deviation|: 0.1644
  Std dev: 0.0417

Large (101-200):
  Count: 34
  Mean deviation: 0.0135
  Mean |deviation|: 0.0196
  Max |deviation|: 0.0364
  Std dev: 0.0185

Very large (201-500):
  Count: 54
  Mean deviation: 0.0094
  Mean |deviation|: 0.0097
  Max |deviation|: 0.0224
  Std dev: 0.0073

Huge (500+):
  Count: 52
  Mean deviation: 0.0270
  Mean |deviation|: 0.0270
  Max |deviation|: 0.0495
  Std dev: 0.0093

================================================================================

Network size range: 2 to 692 consumers
Using problem range: 40-60
Saved enhanced verification plot to output/comprehensive_analysis/demoVerbundnetz_SimulationNeu/steady_state_v4/verification_demoVerbundnetz_SimulationNeu_v4.png

Total execution time: 34.73 seconds
Results saved to: output/comprehensive_analysis/demoVerbundnetz_SimulationNeu/steady_state_v4

=== STDERR ===
